"variables","order","R2","R2Cum","AdjR2Cum","F","pvalue","site","trait"
"MEM95",95,0.00405495107925025,0.66155810315296,0.628925964338507,4.34918742472682,0.039,"SERC","alkaloids"
"MEM138",138,0.00404584345028025,0.66560394660324,0.632349090464336,4.37982241155135,0.033,"SERC","alkaloids"
"MEM120",120,0.00372594094275802,0.669329887545998,0.635438490978691,4.06769354010714,0.037,"SERC","alkaloids"
"TEB",14,0.128288828841629,0.128288828841629,0.12609308281856,58.426078195657,0.001,"SERC","benzenoids"
"P",12,0.0541285366178406,0.18241736545947,0.178288160234518,26.2174116659302,0.001,"SERC","benzenoids"
"TotN",11,0.0107874015313996,0.193204766990869,0.187077208259154,5.28141891593775,0.02,"SERC","benzenoids"
"Na",9,0.0106342369615229,0.203839003952392,0.19575615120064,5.26261570667231,0.019,"SERC","benzenoids"
"aspect",15,0.0123108363882546,0.216149840340647,0.206177191998925,6.17230045942277,0.011,"SERC","benzenoids"
"NH4",10,0.00685415064652672,0.223003990987173,0.211111194930855,3.45796763724963,0.066,"SERC","benzenoids"
"cos_aspect",16,0.00422597625402008,0.227229967241193,0.213395209621471,2.13822566258541,0.15,"SERC","benzenoids"
"slope",20,0.00471991540426986,0.231949882645463,0.216195008443319,2.39667564143543,0.131,"SERC","benzenoids"
"Fe",5,0.00306856062690392,0.235018443272367,0.217319641188695,1.56039067003366,0.206,"SERC","benzenoids"
"elev_mean",19,0.00201040390061658,0.237028847172984,0.217364642203215,1.0223672422594,0.306,"SERC","benzenoids"
"MEM1",1,0.106943607698466,0.106943607698466,0.104694095375288,47.5407965524711,0.001,"SERC","benzenoids"
"MEM6",6,0.0611998456317337,0.1681434533302,0.163942157639948,29.1337959257373,0.001,"SERC","benzenoids"
"MEM34",34,0.0360944293180352,0.204237882648235,0.198194119731639,17.9165346901297,0.001,"SERC","benzenoids"
"MEM16",16,0.0274518787225602,0.231689761370795,0.223889657425321,14.0776989201476,0.001,"SERC","benzenoids"
"MEM3",3,0.0273533287554273,0.259043090126223,0.249616157430627,14.5080747039854,0.001,"SERC","benzenoids"
"MEM18",18,0.0268270949692966,0.285870185095519,0.274939626704124,14.7259237865189,0.001,"SERC","benzenoids"
"MEM5",5,0.022482320325859,0.308352505421378,0.295970069457055,12.7096350616674,0.002,"SERC","benzenoids"
"MEM55",55,0.0203845637461076,0.328737069167486,0.314967573150408,11.8433172693183,0.001,"SERC","benzenoids"
"MEM122",122,0.0203624910866181,0.349099560254104,0.334040167046615,12.169309696252,0.003,"SERC","benzenoids"
"MEM17",17,0.0187276791936132,0.367827239447717,0.351534127062349,11.4942306605774,0.002,"SERC","benzenoids"
"MEM79",79,0.017542009187248,0.385369248634965,0.367899123919163,11.0452617939923,0.004,"SERC","benzenoids"
"MEM25",25,0.0143673893274176,0.399736637962383,0.381075600800591,9.23896514616137,0.002,"SERC","benzenoids"
"MEM8",8,0.0141442315517882,0.413880869514171,0.394089833939325,9.29082308390909,0.003,"SERC","benzenoids"
"MEM57",57,0.0117876112935096,0.42566848080768,0.404729310837127,7.88123685615095,0.004,"SERC","benzenoids"
"MEM60",60,0.0116716784214851,0.437340159229165,0.415303873037096,7.94485852998611,0.007,"SERC","benzenoids"
"MEM141",141,0.0107278623526602,0.448068021581826,0.424950451805148,7.424906653282,0.009,"SERC","benzenoids"
"MEM40",40,0.0106987408233228,0.458766762405148,0.434617247866796,7.53135611515662,0.017,"SERC","benzenoids"
"MEM58",58,0.0103606852176111,0.46912744762276,0.443980853036469,7.41620632873578,0.008,"SERC","benzenoids"
"MEM64",64,0.0101044553403499,0.479231902963109,0.453124795196089,7.35373114402075,0.008,"SERC","benzenoids"
"MEM47",47,0.00942282598423844,0.488654728947348,0.461599423600647,6.96560313290817,0.006,"SERC","benzenoids"
"MEM56",56,0.00936890811853947,0.498023637065887,0.470062088997939,7.03634398250139,0.006,"SERC","benzenoids"
"MEM78",78,0.00871723243289996,0.506740869498787,0.477879962926908,6.64494419280157,0.015,"SERC","benzenoids"
"MEM12",12,0.00871491799997071,0.515455787498758,0.485737075798682,6.74467709173317,0.005,"SERC","benzenoids"
"MEM143",143,0.00838168632208791,0.523837473820846,0.493281589787959,6.58336284800674,0.014,"SERC","benzenoids"
"MEM75",75,0.00838149972928692,0.532218973550133,0.500866357836335,6.6832539633992,0.016,"SERC","benzenoids"
"MEM77",77,0.00835498086602515,0.540573954416158,0.508463531875352,6.76507767036068,0.01,"SERC","benzenoids"
"MEM43",43,0.00824961746379627,0.548823571879954,0.515988629671757,6.78361698065944,0.011,"SERC","benzenoids"
"MEM4",4,0.00750048179994234,0.556324053679897,0.522748576661078,6.25496669133474,0.017,"SERC","benzenoids"
"MEM20",20,0.00746991816681064,0.563793971846707,0.529512197276394,6.31903189238931,0.013,"SERC","benzenoids"
"MEM182",182,0.00681629232541503,0.570610264172122,0.535605666142676,5.8417688324954,0.019,"SERC","benzenoids"
"MEM148",148,0.00626487964357547,0.576875143815698,0.541134352148904,5.4338826840055,0.026,"SERC","benzenoids"
"MEM44",44,0.00624468549787993,0.583119829313578,0.546671289800011,5.48252244394529,0.022,"SERC","benzenoids"
"MEM100",100,0.00622627326183034,0.589346102575408,0.552218489931541,5.53407566522704,0.018,"SERC","benzenoids"
"MEM161",161,0.00618641515801432,0.595532517733422,0.55775258807116,5.56745651071414,0.026,"SERC","benzenoids"
"MEM33",33,0.00612018243048762,0.60165270016391,0.563244558306436,5.57710877714283,0.013,"SERC","benzenoids"
"MEM59",59,0.00572731989318265,0.607380020057093,0.568334939178792,5.28065281250741,0.02,"SERC","benzenoids"
"Fe",5,0.0760239469840478,0.0760239469840478,0.0736965513845115,32.6648151260538,0.001,"SERC","heterocyclics"
"elev_mean",19,0.0390496632874628,0.115073610271511,0.110604285070862,17.4745231256803,0.001,"SERC","heterocyclics"
"TEB",14,0.0152122974624868,0.130285907733997,0.123680484248433,6.90900325879102,0.006,"SERC","heterocyclics"
"P",12,0.0196318103224806,0.149917718056478,0.141287441082432,9.0990406827127,0.004,"SERC","heterocyclics"
"Na",9,0.0108427909501285,0.160760509006606,0.15008316179295,5.07747417647919,0.026,"SERC","heterocyclics"
"TotN",11,0.0277654568856444,0.188525965892251,0.17610544496203,13.4127016290054,0.001,"SERC","heterocyclics"
"aspect",15,0.00957399005591614,0.198099955948167,0.18374368917486,4.66820040680936,0.023,"SERC","heterocyclics"
"NH4",10,0.00708231563598097,0.205182271584148,0.188878318180746,3.47514027340295,0.057,"SERC","heterocyclics"
"K",6,0.010628341893601,0.215810613477749,0.197667414303712,5.27222768844944,0.031,"SERC","heterocyclics"
"slope",20,0.00559244449017787,0.221403057967927,0.201336126472255,2.78689569024743,0.113,"SERC","heterocyclics"
"Ca",3,0.00360403378779134,0.225007091755718,0.20297886955756,1.79970817931099,0.185,"SERC","heterocyclics"
"convexity",18,0.00175201328461186,0.22675910504033,0.202720527994952,0.874600829144519,0.352,"SERC","heterocyclics"
"Mn",8,0.00188637598499061,0.228645481025321,0.202599744020981,0.94153172938788,0.369,"SERC","heterocyclics"
"ECEC",4,0.00162331724183098,0.230268798267152,0.202205681537308,0.809833120262996,0.367,"SERC","heterocyclics"
"BS",2,0.00158028953458483,0.231849087801736,0.201764848420603,0.787932269733181,0.388,"SERC","heterocyclics"
"MEM2",2,0.0555708948195801,0.0555708948195801,0.0531919801969594,23.3597684806195,0.001,"SERC","heterocyclics"
"MEM1",1,0.0356670560808003,0.0912379509003804,0.0866482435816954,15.5421919544184,0.001,"SERC","heterocyclics"
"MEM64",64,0.0335619795965631,0.124799930496943,0.118152841361477,15.1473730437085,0.001,"SERC","heterocyclics"
"MEM5",5,0.0304261403456667,0.15522607084261,0.146649685775022,14.1906596338146,0.001,"SERC","heterocyclics"
"MEM54",54,0.0245092803771937,0.179735351219804,0.169299414212422,11.7427310838776,0.001,"SERC","heterocyclics"
"MEM12",12,0.0240529935993099,0.203788344819114,0.19160143172961,11.8420440464256,0.002,"SERC","heterocyclics"
"MEM3",3,0.0224982323921877,0.226286577211301,0.212434930256005,11.3695957782909,0.003,"SERC","heterocyclics"
"MEM6",6,0.0224145813281225,0.248701158539424,0.233289900253053,11.6354321816514,0.002,"SERC","heterocyclics"
"MEM22",22,0.0201479381549105,0.268849096694334,0.251933008957185,10.7194669483758,0.001,"SERC","heterocyclics"
"MEM34",34,0.0200722039357177,0.288921300630052,0.270594530027734,10.9523954717798,0.004,"SERC","heterocyclics"
"MEM16",16,0.0196805668468831,0.308601867476935,0.288949724175246,11.0159096640165,0.002,"SERC","heterocyclics"
"MEM53",53,0.0185288670464876,0.327130734523423,0.306212519016379,10.6293199093861,0.001,"SERC","heterocyclics"
"MEM8",8,0.0166540976714119,0.343784832194835,0.321626917437777,9.77092258464422,0.004,"SERC","heterocyclics"
"MEM55",55,0.0141652100968862,0.357950042291721,0.33454197091694,8.47198977571736,0.005,"SERC","heterocyclics"
"MEM11",11,0.0136424690532247,0.371592511344946,0.346981251998142,8.31477304410865,0.002,"SERC","heterocyclics"
"MEM71",71,0.0133135720273571,0.384906083372303,0.359142987387897,8.26830566352148,0.004,"SERC","heterocyclics"
"MEM77",77,0.0122883514645299,0.397194434836833,0.370297598595956,7.76678613894117,0.009,"SERC","heterocyclics"
"MEM36",36,0.0120626893958412,0.409257124232674,0.381274566959485,7.75941980589378,0.003,"SERC","heterocyclics"
"MEM26",26,0.0113275570806557,0.42058468131333,0.391537475363338,7.40944188928171,0.008,"SERC","heterocyclics"
"MEM143",143,0.0105969095662334,0.431181590879563,0.401085378756789,7.04202211428097,0.013,"SERC","heterocyclics"
"MEM152",152,0.0101956126971311,0.441377203576694,0.410260283882027,6.88075390304294,0.01,"SERC","heterocyclics"
"MEM163",163,0.00941686738450825,0.450794070961202,0.418659681496166,6.44702096128495,0.007,"SERC","heterocyclics"
"MEM122",122,0.00905982738103589,0.459853898342238,0.426724937440562,6.28984502056276,0.008,"SERC","heterocyclics"
"MEM150",150,0.00867242530316609,0.468526323645404,0.434421060991633,6.10281789613995,0.012,"SERC","heterocyclics"
"MEM18",18,0.00865630586355565,0.47718262950896,0.442141250789721,6.1757743130717,0.011,"SERC","heterocyclics"
"MEM141",141,0.00834385166439294,0.485526481173353,0.449568654588695,6.03318286669686,0.01,"SERC","heterocyclics"
"MEM113",113,0.00802731266261286,0.493553793835966,0.456696522767424,5.88045277382289,0.012,"SERC","heterocyclics"
"MEM161",161,0.00791833283280718,0.501472126668773,0.463745693011275,5.8768692882937,0.016,"SERC","heterocyclics"
"MEM41",41,0.00724291961418466,0.508715046282958,0.470104575665629,5.44009605304024,0.024,"SERC","heterocyclics"
"MEM21",21,0.0067070726689471,0.515422118951905,0.475918487344723,5.09351094778418,0.026,"SERC","heterocyclics"
"MEM27",27,0.00644032831956354,0.521862447271468,0.481474806577778,4.94334837285157,0.022,"SERC","heterocyclics"
"MEM91",91,0.00627286335752264,0.528135310628991,0.486879381503657,4.86552191882307,0.03,"SERC","heterocyclics"
"MEM79",79,0.00613650122375164,0.534271811852743,0.492164879773675,4.80929220878756,0.031,"SERC","heterocyclics"
"MEM28",28,0.00607649141310429,0.540348303265847,0.497413804120349,4.8119976279544,0.029,"SERC","heterocyclics"
"MEM183",183,0.00606292062582026,0.546411223891667,0.502676768894996,4.85206050743882,0.027,"SERC","heterocyclics"
"MEM10",10,0.00598990387614495,0.552401127767812,0.507888532739197,4.84439380365477,0.03,"SERC","heterocyclics"
"MEM182",182,0.00564259860448413,0.558043726372296,0.512746268964471,4.60900369056574,0.03,"SERC","heterocyclics"
"MEM38",38,0.00550797592492513,0.563551702297221,0.517482159761928,4.54319868678554,0.038,"SERC","heterocyclics"
"MEM51",51,0.00534916368569616,0.568900865982917,0.522068369529808,4.45454330949508,0.037,"SERC","heterocyclics"
"MEM144",144,0.00530634094917148,0.574207206932089,0.526632593181484,4.46148946325732,0.029,"SERC","heterocyclics"
"MEM105",105,0.00505005233480771,0.579257259266897,0.530936664392787,4.28496681935624,0.031,"SERC","heterocyclics"
"MEM117",117,0.00494583774149782,0.584203097008394,0.535148406206014,4.23456313239728,0.055,"SERC","heterocyclics"
"MEM17",17,0.00438787699891452,0.588590974007309,0.538758331422279,3.78624735044663,0.057,"SERC","heterocyclics"
"Fe",5,0.0912630807728146,0.0912630807728146,0.0889740709007057,39.8701123506896,0.001,"SERC","lipids"
"elev_mean",19,0.050888810778573,0.142151891551388,0.137819325347102,23.4913020963105,0.001,"SERC","lipids"
"Na",9,0.0294260278388369,0.171577919390224,0.16528610611977,14.0306267401577,0.001,"SERC","lipids"
"BS",2,0.0170540491603902,0.188631968550615,0.180394729652651,8.28143962880906,0.009,"SERC","lipids"
"pHCaCl2",13,0.0224638534015388,0.211095821952153,0.201058873122028,11.1905788211827,0.002,"SERC","lipids"
"aspect",15,0.00982441879085008,0.220920240743003,0.208995550550294,4.94323221756662,0.035,"SERC","lipids"
"TotN",11,0.00906648128135257,0.229986722024356,0.216201318070828,4.60380915810777,0.028,"SERC","lipids"
"NH4",10,0.00784080652628186,0.237827528550638,0.222193221443984,4.0121031128754,0.047,"SERC","lipids"
"convexity",18,0.00484973769441618,0.242677266245054,0.225155660579773,2.49107530916713,0.128,"SERC","lipids"
"Mn",8,0.00442865201374049,0.247105918258795,0.22770143161598,2.28228249232267,0.129,"SERC","lipids"
"sin_aspect",17,0.00244082088229641,0.249546739141091,0.22821602630014,1.25870288093305,0.279,"SERC","lipids"
"MEM2",2,0.0689750345025265,0.0689750345025265,0.0666298834559335,29.4117662922943,0.001,"SERC","lipids"
"MEM1",1,0.0668974314565242,0.135872465959051,0.131508185484096,30.6567975364713,0.001,"SERC","lipids"
"MEM12",12,0.0563123188088246,0.192184784767875,0.186049479335733,27.535215368646,0.001,"SERC","lipids"
"MEM11",11,0.0560174430663028,0.248202227834178,0.240569763142139,29.357459393023,0.001,"SERC","lipids"
"MEM3",3,0.0321777918725939,0.280380019706772,0.271224549219581,17.572986509875,0.001,"SERC","lipids"
"MEM10",10,0.0280448612001997,0.308424880906972,0.297839547451466,15.8964446333695,0.001,"SERC","lipids"
"MEM5",5,0.0277985893949089,0.336223470301881,0.324340003018282,16.3748610671014,0.001,"SERC","lipids"
"MEM22",22,0.026935686625422,0.363159156927303,0.350095755018119,16.4953581388237,0.001,"SERC","lipids"
"MEM16",16,0.0250318301573828,0.388190987084685,0.374036022775591,15.915721615186,0.001,"SERC","lipids"
"MEM34",34,0.0223656021713541,0.410556589256039,0.395364748772948,14.7221149381121,0.001,"SERC","lipids"
"MEM8",8,0.0212908810653624,0.431847470321402,0.415698432010124,14.5023924771687,0.001,"SERC","lipids"
"MEM122",122,0.0209254273794175,0.452772897700819,0.435760656178565,14.7602612051169,0.001,"SERC","lipids"
"MEM38",38,0.0197272016539565,0.472500099354776,0.454688414397924,14.398055103865,0.001,"SERC","lipids"
"MEM21",21,0.0197159004122847,0.49221599976706,0.473703041425234,14.9096973414764,0.001,"SERC","lipids"
"MEM36",36,0.0134392641490357,0.505655263916096,0.486294504017249,10.4122443173079,0.001,"SERC","lipids"
"MEM141",141,0.0107597373333402,0.516415001249436,0.496160132191821,8.4994771797213,0.004,"SERC","lipids"
"MEM143",143,0.00883835480186301,0.525253356051299,0.504070434930229,7.09307421638915,0.005,"SERC","lipids"
"MEM138",138,0.00874568102139883,0.533999037072698,0.511925307249826,7.13165648254254,0.01,"SERC","lipids"
"MEM112",112,0.00852095548728993,0.542519992559988,0.519585638625001,7.05919838498374,0.005,"SERC","lipids"
"MEM64",64,0.00831522767442394,0.550835220234412,0.527069887971683,6.99777943981408,0.014,"SERC","lipids"
"MEM42",42,0.00778744431215106,0.558622664546563,0.534036659123427,6.65160231361873,0.013,"SERC","lipids"
"MEM136",136,0.00769810890687173,0.566320773453435,0.540945925091668,6.67426238520323,0.012,"SERC","lipids"
"MEM96",96,0.00768288877024526,0.57400366222368,0.547875886840066,6.76316445319949,0.012,"SERC","lipids"
"MEM4",4,0.00718219114454877,0.581185853368229,0.554310079252821,6.41367897828662,0.009,"SERC","lipids"
"MEM7",7,0.00707127814661568,0.588257131514845,0.560660424511818,6.4059075470854,0.012,"SERC","lipids"
"MEM76",76,0.0069660923286361,0.595223223843481,0.566932373897057,6.40201340318643,0.011,"SERC","lipids"
"MEM51",51,0.00686794503775712,0.602091168881238,0.573132844244562,6.4034960014431,0.019,"SERC","lipids"
"MEM159",159,0.00646974577340653,0.608560914654644,0.578938497385266,6.11539834875822,0.013,"SERC","lipids"
"MEM53",53,0.00644053050204718,0.615001445156692,0.584744106158166,6.17289526248391,0.015,"SERC","lipids"
"MEM13",13,0.00591063950353465,0.620912084660226,0.590008178518397,5.73775963116949,0.023,"SERC","lipids"
"MEM28",28,0.00584832284589865,0.626760407506125,0.595233357458958,5.75055414165373,0.011,"SERC","lipids"
"MEM47",47,0.00573958577069733,0.632499993276822,0.60036884514802,5.71615878542713,0.02,"SERC","lipids"
"MEM58",58,0.00569525486608624,0.638195248142908,0.605484133591445,5.74555202896441,0.011,"SERC","lipids"
"MEM79",79,0.00530012975922389,0.643495377902132,0.610195495618266,5.41156302828489,0.025,"SERC","lipids"
"MEM57",57,0.0051837711874847,0.648679149089617,0.614805237844814,5.35609809716914,0.019,"SERC","lipids"
"MEM142",142,0.00511059201458319,0.6537897411042,0.61935999160075,5.34367270103318,0.033,"SERC","lipids"
"MEM61",61,0.00499364922755241,0.658783390331753,0.623811050836669,5.28317590664513,0.015,"SERC","lipids"
"MEM91",91,0.00493025163925054,0.663713641971003,0.628216748623498,5.27791433626086,0.029,"SERC","lipids"
"MEM126",126,0.00470254903919842,0.668416191010202,0.632394551593482,5.09136773057629,0.025,"SERC","lipids"
"MEM30",30,0.00449758308643022,0.672913774096632,0.636367827068323,4.92266141900364,0.032,"SERC","lipids"
"MEM125",125,0.00431819208948059,0.677231966186112,0.64016336846519,4.77616868600276,0.028,"SERC","lipids"
"MEM172",172,0.00419388291954803,0.68142584910566,0.643841258269811,4.68657709725572,0.032,"SERC","lipids"
"MEM175",175,0.00417835462717453,0.685604203732835,0.647522459396249,4.71798894978378,0.041,"SERC","lipids"
"MEM124",124,0.00411512297420147,0.689719326707036,0.651153367314691,4.69495414395942,0.035,"SERC","lipids"
"MEM100",100,0.00406709819726103,0.693786424904297,0.65475070003374,4.68851083164566,0.028,"SERC","lipids"
"BS",2,0.0800760235307886,0.0800760235307886,0.0777588346731837,34.5574005623138,0.001,"SERC","organic_acids"
"P",12,0.089207115579691,0.16928313911048,0.165087599409017,42.5247390930901,0.001,"SERC","organic_acids"
"Na",9,0.0193702210631464,0.188653360173626,0.182491233795198,9.43029396360128,0.002,"SERC","organic_acids"
"aspect",15,0.0225348075055986,0.211188167679225,0.203179925726729,11.2558075239359,0.001,"SERC","organic_acids"
"TotN",11,0.0128419724926201,0.224030140171845,0.214157750097695,6.50398353193431,0.012,"SERC","organic_acids"
"elev_mean",19,0.0087699274205395,0.232800067592384,0.221057211484104,4.4809852082012,0.045,"SERC","organic_acids"
"Fe",5,0.00625664479431168,0.239056712386696,0.225433686777251,3.21488888120536,0.073,"SERC","organic_acids"
"Mg",7,0.0072549759989029,0.246311688385599,0.230851415326842,3.75412567233724,0.049,"SERC","organic_acids"
"ECEC",4,0.00572689166142223,0.252038580047021,0.234733560048109,2.9784435358087,0.074,"SERC","organic_acids"
"TEB",14,0.00988917393569871,0.26192775398272,0.242905273415264,5.19867737576636,0.021,"SERC","organic_acids"
"NH4",10,0.00479414122712024,0.26672189520984,0.245879365099525,2.53018962761266,0.113,"SERC","organic_acids"
"pHCaCl2",13,0.00429834763894527,0.271020242848785,0.248357659724913,2.27600584564477,0.137,"SERC","organic_acids"
